category,img_url,product_id,product_name,price
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfe136b34/watermark/0701-indexbanner-pg.png,1200421800101,沙宣強力定型噴霧300ml,318.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1200021400101,逸萱秀柔亮零毛燥洗髮乳-700ml,180.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201155100101,美吾髮白茶茉莉馨香沐浴露,179.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw563757da/watermark/0701-indexbanner-unileve.png,1200314200101,多芬植萃櫻花柔順保濕護髮乳470ml,349.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210502200101,白人清新漱口水隨身包12mlx12,99.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210105200101,刷樂兒童含氟牙膏_草莓口味,75.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201111900101,綠的男性抗菌沐浴乳-植萃控油率性麝香,145.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwa4f40ec9/watermark/0701-indexbanner-reliable-.png,1212204700101,靠得住無感軟Q棉26cm 16片2包,139.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202021900101,我的心機3杏仁酸玫瑰輕卸深洗潔顏慕斯,399.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201138300101,莎啦莎啦抗菌沐浴乳補充包-撩心木蘭香800g,75.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1200308600101,樂絲朵-L摩洛哥護髮精華油,269.0
乳液．防曬．保養,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202305600101,我的心機安瓶EX瞬效亮白細緻眼膜5對入,299.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210301700101,獅王細潔寬薄牙刷炭能抗菌2入,99.0
乳液．防曬．保養,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202197100101,自白肌浸透玻尿酸化妝水,259.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202001500101,Biore魔法泡泡卸粧慕絲,389.0
乳液．防曬．保養,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202354900101,肌研光透潤玻尿酸纖維保濕面膜,299.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210105900101,麗奇KAKAO按壓式兒童牙膏桃子-草莓,299.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210215300101,日本獅王NONIO終結口氣牙膏-清梨薄荷-130g,89.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1212104200101,elis愛麗思 純淨裸肌極緞棉超薄(23cm) 20片,199.0
彩妝．護唇膏,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw41ca74de/images/large/1203484400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1203484400101,香奈兒黃色邂逅淡香精,199.0
彩妝．護唇膏,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw94fe3379/images/large/1203485000101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1203485000101,香奈兒粉紅甜蜜香水1.5ml,199.0
彩妝．護唇膏,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw2b1ffd03/images/large/1203484500101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1203484500101,香奈兒綠色氣息香水1.5,199.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1200401600101,絲逸歡造型髮雕,66.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210800300101,白人兒童木糖醇漱口水550ml(青蘋果),129.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210401900102,德恩奈前觸動感兒童牙刷,81.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201129900101,莎啦莎啦香氛沐浴乳補充包-小蒼蘭-800g,75.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201123700101,嚕啦啦鈴蘭香氛沐浴乳,175.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwb903b49f/watermark/bogoicon2024.png,1202016900101,BDM高效潔膚液500 ml,599.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210599900101,好來 0酒精溫和漱口水-天然綠茶,149.0
沐浴用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw62dc1be3/images/large/0003758.jpeg?sw=300&bgcolor=FFFFFF,1201116800101,家樂福超值玫瑰沐浴乳,88.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw563757da/watermark/0701-indexbanner-unileve.png,1200318500101,多芬胺基酸防斷修護髮膜,79.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210002200101,好來超氟+多效牙膏超值組,208.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201102000101,澡享牡丹小蒼蘭沐浴乳補充包,98.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210308900103,高露潔纖柔備長炭牙刷,99.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201105200101,莎啦莎啦茉莉麝香抗菌沐浴乳,108.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201146800101,沙威隆抗菌保濕沐浴乳-蘆薈,139.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201130900101,Biore淨嫩沐浴乳馥郁紫鳶香補充包,91.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201120600101,Biore淨嫩沐浴乳補充包絲滑潤澤型(典雅玫瑰香)700ml,91.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201119900101,澡享沐浴乳-白茶-1000g,181.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210503600101,Ora2 Me清新漱口水蜜桃-460ml,189.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201151000101,澎澎Soft養膚平衡沐浴乳,199.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1212200900102,蕾妮亞零觸感特薄超薄涼量多日用22.5cm-16PC,139.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212089800102,蘇菲瞬吸加長護墊天然無香15.5cm-32PC,69.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201127800101,Biore淨嫩沐浴乳柔嫩潤澤型-神奈川紫鳶香1000ml,139.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwb903b49f/watermark/bogoicon2024.png,1201002300206,棕欖香皂-蘆薈保濕配方115克x6,148.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210604400101,3M 細滑牙線棒超值量販包(散裝)-50支x3,149.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201010300101,美琪抗菌T3洗手慕斯補充瓶-500ml,99.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1200001500101,566護色增亮洗髮乳700g,119.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212305700101,蘇菲超熟睡夜用衛生棉42cm(10片/包),134.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202038300101,水平衡 超抗痘雙效洗面乳-控油抗痘-100g,78.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210203000101,Ora2愛樂齒晶鑽薄荷新微鈣粒子,89.0
洗護造型,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1200022300101,566抗屑抗菌香氛洗髮精-小蒼蘭800g,108.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwb903b49f/watermark/bogoicon2024.png,1201127700101,依必朗香氛沐浴乳-經典白麝香-1000ml,199.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202031200101,肌研極潤保濕洗面乳,247.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201013700101,美琪抗菌洗手乳-淨萃青桔700ml,89.0
沐浴用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa02ba94b/images/large/0090058.jpeg?sw=300&bgcolor=FFFFFF,1201141200101,家樂福超值薄荷沐浴乳,88.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201111500101,澎澎香浴乳補充包-倍潤保濕型700g,99.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210218000101,舒酸定牙齦護理120gx3+多元護理120gx1(超值組),469.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201118900101,澎澎香浴乳-美白玫瑰香氛1200ml,208.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201104300101,澎澎香浴乳-鎖水抗菌型,208.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201101800101,澡享雪松白麝香沐浴乳補充包-650g,98.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210007800101,日本獅王 固齒佳酵素淨護牙膏(清涼薄荷) 130g,89.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202032600101,曼秀雷敦Acnes抗痘美白洗面乳100g,116.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwa4f40ec9/watermark/0701-indexbanner-reliable-.png,1212312900102,靠得住暖心香氛梔子花夜薄 28cm(10片）,169.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210503700101,李施德霖薄荷漱口水750ml,238.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212308600103,蘇菲超熟睡超薄細緻棉柔35cm(8片),139.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201005400101,Biore抗菌洗手慕絲補充瓶-自然清香-450ml,145.0
衛生棉,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw53b09162/images/large/0272487_40cm10.jpeg?sw=300&bgcolor=FFFFFF,1212306700112,[箱購]好自在甜睡棉柔40cm10片/包 X12包(箱),1188.0
口腔清潔用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1210504500101,[限量] 李施德霖亮白+綠茶漱口水750mlX2,359.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212005200102,蘇菲彈力貼身瞬吸加長護墊17.5cm(無香)28PC,69.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202004400101,Biore抗痘控油洗顏慕絲更替瓶,155.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202026300101,曼秀雷敦抗痘淨涼洗面乳100g,99.0
沐浴用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1201108500101,澎澎香浴乳--亮澤滋潤型1200ml,208.0
卸妝洗顏,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1202034400101,MENS Biore黑白柔珠洗面乳,79.0
衛生棉,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwa4f40ec9/watermark/0701-indexbanner-reliable-.png,1212300700101,靠得住完美封漏長夜抑菌綿柔35cm 8片1包,79.0
