category,img_url,product_id,product_name,price
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215107300101,博寶兒護敏沐浴露-500ml,199.0
男女內著,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwfa4ea3d1/watermark/10times.png,6100300700101,太陽嬰兒包屁衣短袖褲(3個月)-顏色隨機出貨,189.0
男女內著,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw351a5c68/images/large/61011162001-3.jpg?sw=300&bgcolor=FFFFFF,6101116200201,間諜家家酒青少年四角褲-顏色隨機出貨<L>,99.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1002303100101,白蘭氏旭沛蜆精60ml*12,579.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbf361f0c/images/large/1213390100101.jpg?sw=300&bgcolor=FFFFFF,1213390100101,康乃馨成人看護墊(40x70cm)10片,94.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwcc3885b3/images/large/0211613.jpeg?sw=300&bgcolor=FFFFFF,1230102500101,家樂福超值塑軸棉花棒,25.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212603000101,蘇菲艾柔吸水淨爽尿吸收輕薄特多量型10入,59.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1410101700101,大豆水果營養棒(葡萄杏仁),35.0
嬰童紙尿褲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw7f14429f/images/large/1223402800101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1223402800103,[箱購]滿意寶寶晚安褲女孩用XL-XXL-22片 x 3包/箱,1197.0
嬰童紙尿褲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw93b4982f/watermark/0701-indexbanner-pampers.png,1223491500106,[箱購] 幫寶適超薄乾爽拉拉褲XL號32PC x 6PC包,1709.0
營養保健食品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6f66420c/images/large/1232000100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1232000100101,好立善成人綜合維他命發泡錠,169.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215000100101,博寶兒柔護洗髮露,199.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215000500101,嬌生嬰兒柔亮洗髮露500ml,139.0
保健養生,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwb4b0c2ac/images/large/1090490000101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1090490000101,老協珍熬雞精Hello Kitty歡慶禮盒-效期至2025/1/31(附Hello Kitty超萌杯-煙花款),3509.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw008a3b5f/images/large/1213101300101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213101300101,安爽特級乾爽成人紙尿褲M-L30P,359.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1309e8fa/watermark/ic4.png,1002311000101,天地合補含鐵玫瑰四物 120ml*6,296.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6ab09e4f/images/large/0028616.jpeg?sw=300&bgcolor=FFFFFF,1230100100101,家樂福超值螺旋棉花棒,25.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw53d76ecc/watermark/0701-indexbanner-nestle.png,1410465200101,雀巢美祿穀物棒3入盒裝,72.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1309e8fa/watermark/ic4.png,1002303500124,愛健萬丹紅紅豆水Pet530ml,600.0
營養保健食品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwa28401dc/images/large/1232799400101.jpg?sw=300&bgcolor=FFFFFF,1232799400101,【愛心捐贈】陽光社會福利基金會營養品捐贈組 $1300,1300.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1f6a880e/watermark/supplier.png,6131124400101,優生口手臉柔潤濕巾-70抽(24包),1210.0
男女內著,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbe2d6072/images/large/61011160001.jpg?sw=300&bgcolor=FFFFFF,6101116000201,夢特嬌童石墨烯植蠶平口褲3入組-顏色隨機出貨<130cm>,299.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1410405500101,卡路里燕麥穀物棒250g,90.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1410101600101,大豆水果營養棒(草莓口味),35.0
機車用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc5eef846/images/large/35716016003.png?sw=300&bgcolor=FFFFFF,3571601600301,台灣康匠醫療口罩50入(成人/粉色),190.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215101500101,依必朗兒童抗菌沐浴乳,112.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwd6738065/watermark/20240305 - NT.png,1215208100101,貝臣萬用護膚膏150ml毫升【Mia C'bon Only】,380.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215192500101,嬌生嬰兒甜夢溫和洗沐組,329.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1212600800101,護得住超乾爽吸水棉23cm-18PC,69.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw0eedf663/images/large/1213101000101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213101000101,來復易防漏安心紙尿褲 L,279.0
嬰兒點心,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1440319200101,Maeil圈型米餅(白葡萄青花菜味)25g,139.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwcaed6c1e/images/large/1213003500101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213003500104,[箱購]來復易輕薄安心活力褲特大號14片x4包/箱,1312.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw82f020a7/images/large/0211610.jpeg?sw=300&bgcolor=FFFFFF,1230102300106,家樂福螺旋棉花棒,55.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf6e33f0d/images/large/1213002600101_NR_02.jpg?sw=300&bgcolor=FFFFFF,1213002600101,來復易防漏安心復健褲XL,329.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215001600101,依必朗兒童抗菌洗髮乳,112.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwcbc603d5/images/large/1213200200106_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213200200106,[箱購]包大人尿片乾爽吸收尿片量販包46片 x 6包/箱,1194.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4b2c0694/images/large/1213289200101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213289200101,來復易柔適安心紙尿片,209.0
嬰童紙尿褲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw24281953/images/large/0264874_xl382.png?sw=300&bgcolor=FFFFFF,1223492200101,滿意活潑寶寶紙尿褲XL號38+2片,271.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1230001900101,曼秀雷敦Acnes痘痘貼金盞花添加綜合型,108.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1230001700101,3M克淋濕防水透氣繃24片,126.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwd617e2ce/images/large/1213300100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213300100101,包大人看護墊XL(60x90cm),99.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1234515800101,康乃馨醫療口罩50片-白色(未滅菌)盒,150.0
鹹餅乾,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6adab78c/images/large/2024119100101.jpg?sw=300&bgcolor=FFFFFF,2024119100101,米大師 星米花-蒜香起司30g,39.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215109600101,嬌生嬰兒甜夢沐浴露,169.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbea5ac02/images/large/1213004000104_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213004000104,[箱購]包大人活力隱形褲M-L-16片 x 4包/箱,1120.0
奶粉．麥粉,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw4cc6267d/images/large/1441191500101.jpg?sw=300&bgcolor=FFFFFF,1441191500101,S-26金幼兒樂幼兒成長配方(再升級版),679.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1232701300101,桂格完膳營養素糖尿病穩健配方900g,809.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1230100400101,菲力家族粗軸棉花棒,52.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf7e63369/images/large/1213000200101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213000200104,[箱購]來復易輕薄安心活力褲中號18片x4包/箱,1312.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaff0c0ff/watermark/20times.png,1002300700101,【康健生機】有機黑木耳膠原飲290ml,35.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw9129e8c9/images/large/1213101400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213101400101,安爽特級乾爽成人紙尿褲L-XL24,359.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwf7e63369/images/large/1213000200101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213000200101,來復易輕薄安心活力褲中號18片,339.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215108800101,嬌生嬰兒牛奶純米沐浴乳1000ml,266.0
保健養生,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw04c7d902/images/large/1002317200101.png?sw=300&bgcolor=FFFFFF,1002317200101,桂格5X B群人蔘精華飲15mlx16,959.0
男女內著,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwbe2d6072/images/large/61011160001.jpg?sw=300&bgcolor=FFFFFF,6101116000401,夢特嬌童石墨烯植蠶平口褲3入組-顏色隨機出貨<150cm>,299.0
嬰童紙尿褲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6b6c904a/images/large/1223401200101.jpg?sw=300&bgcolor=FFFFFF,1223401200101,好奇雲柔乾爽好動褲XL,328.0
嬰童紙尿褲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw93b4982f/watermark/0701-indexbanner-pampers.png,1223403500101,幫寶適一級幫巧虎安睡褲XL號26片,549.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw54a3a508/watermark/0701-indexbanner-sophie-.png,1212602700101,蘇菲艾柔吸水淨爽尿吸收輕薄少量型22入,59.0
保健養生,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw32248209/images/large/1002309100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1002309100101,白蘭氏四物雞精41mlX6,372.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215109200101,嬌生嬰兒牛奶純米沐浴乳,169.0
機車用品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwce894efe/images/large/0281195_50-.png?sw=300&bgcolor=FFFFFF,3571604800101,永猷醫療用口罩(未滅菌) 50入-兒童-藍色,99.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw53d76ecc/watermark/0701-indexbanner-nestle.png,1410465100101,雀巢可可脆片穀物棒3入盒裝 ,79.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaff0c0ff/watermark/20times.png,1002300700124,【康健生機】有機黑木耳膠原飲 290mlx24瓶,799.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1410102100101,大豆水果營養棒藍莓口味,35.0
甜餅乾,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw53d76ecc/watermark/0701-indexbanner-nestle.png,1410464900101,雀巢纖怡巧克力穀物棒3入盒裝,72.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1234517800101,康乃馨醫療口罩50片-粉綠(未滅菌)盒,150.0
營養保健食品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwabbc6424/images/large/1232710600101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1232710600101,亞培原味安素均衡營養升級配方24入,1705.0
保健養生,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1002301600101,桂格原味水解雞精68mlX18,799.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215000900101,花王兒童洗髮精,99.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw1e3d6194/images/large/1213001200101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213001200101,包大人高效防漏晚安褲L-XL,329.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw66203af0/images/large/1213004100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213004100104,[箱購]來復易復健褲長時間安心XL號12PC片 x 4包,1470.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw3bee7441/images/large/1213006700101_NR_00.JPG?sw=300&bgcolor=FFFFFF,1213006700106,[箱購]添寧PROskin復健敢動褲M號11PC片 x 6包/箱,1320.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwfb6512f1/images/large/1213007100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213007100104,[箱購]安親貼身舒適活力褲L-XL 16PC片 x 4袋,1140.0
嬰童紙尿褲,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw93b4982f/watermark/0701-indexbanner-pampers.png,1223400500101,幫寶適一級幫紙尿褲XL-50PC,777.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw852bee22/images/large/1213300100112_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213300100112,[箱購]包大人看護墊XL(60x90cm)8PC片 x 12包/箱,1068.0
營養保健食品,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw565febf1/images/large/0072663_24.jpeg?sw=300&bgcolor=FFFFFF,1232705000101,桂格完膳營養素白藜蘆醇24入,1540.0
早餐食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwddf5e7ea/watermark/30times.png,1435110300101,紅牛聰勁蛋白穀脆粒-莓果風味,250.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwc2950686/images/large/1213007400101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213007400101,來復易防漏安心復健褲S號20片,373.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwaf9a26f3/images/large/1213100900101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213100900101,安親成人紙尿褲M(含漢方本草),209.0
保健養生,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dwe9e4cb2c/images/large/0120569_68mlx12.jpeg?sw=300&bgcolor=FFFFFF,1002309200101,華佗十全雞精68mlX12,432.0
嬰童紙尿褲,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw50165abe/images/large/0264872_xxl.png?sw=300&bgcolor=FFFFFF,1223400400101,滿意活潑寶寶紙尿褲XXL,319.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw6b48c671/images/large/1213289100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213289100101,來復易整夜一片安心成人紙尿片,209.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1215000700101,嬌生嬰兒溫和洗髮露500ml,139.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1232700800101,桂格完膳營養素鮮甜玉米濃湯盒裝8罐,490.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1f6a880e/watermark/supplier.png,6134419100101,優生植淨酵素洗衣液體皂1200ml,175.0
居家護理,https://online.carrefour.com.tw/dw/image/v2/BFHC_PRD/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/dw54a07044/images/large/1213003100101_NR_00.jpg?sw=300&bgcolor=FFFFFF,1213003100101,來復易輕薄安心活力褲大號16片,339.0
營養保健食品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw9f8cd3df/watermark/200x200-cvs.png-new.png,1232017500101,好立善綜合維他命發泡錠,138.0
育嬰用品,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dw1f6a880e/watermark/supplier.png,6131124700101,優生酒精濕巾10抽3入(厚75-6入,513.0
居家護理,https://online.carrefour.com.tw/on/demandware.static/-/Library-Sites-CarrefourTaiwanSharedLib/default/dwaba4b0fc/watermark/0701-indexbanner-summermake.png,1234591100101,萊潔醫療口罩(成人)夜蝕灰30入(盒),199.0
